album_id,album_name,artist_name,release_date,total_tracks,popularity,image_url,genre,genre_cleaned,genre_condensed
48xpWR8K6CGpy3ETAym3pt,Pluto x Baby Pluto,Future,2020-11-13,16,63,https://i.scdn.co/image/ab67616d0000b2732d13c075133108ccf9f73731,Hip-Hop,hip hop,rap/hip hop
3dM5WCvdXdNqLE14d16GmJ,Easy Money Baby,Myke Towers,2020-01-24,18,77,https://i.scdn.co/image/ab67616d0000b273a01abf0f3b93ee5902fef2a7,my top songs,pop,pop
7AaqMMiYMvnMB3RcS8u3EY,Sweet Action,Jack Harlow,2020-03-13,7,65,https://i.scdn.co/image/ab67616d0000b27305a448540b069450ccfba889,rap,rap,rap/hip hop
3e4el0X3Rqx0Lms74bUrkJ,The Normal Album,Will Wood,2020-07-10,10,64,https://i.scdn.co/image/ab67616d0000b27332a57eb1fae94aa3fed0c49b,piano rock,rock,rock
44va7sFuK8IGzrj0BIX8kK,Brightest Blue,Ellie Goulding,2020-07-16,19,66,https://i.scdn.co/image/ab67616d0000b273156d79bdb60fc5f7af75590b,pop,pop,pop
4o5dzQHDzmBBc4Z3jSWVR9,Rose in the Dark,Cleo Sol,2020-03-27,11,66,https://i.scdn.co/image/ab67616d0000b2734090a5cf4a046710a3e5f577,soul,soul,soul/jazz
2dUlzOFbYohtRpYHXklj0K,No Place Left to Leave (2006),Brent Cobb,2020-02-07,10,62,https://i.scdn.co/image/ab67616d0000b2734908bb88d2a2800baa13d16a,country,country,country/folk
781cKhbTPwLnPmo9BALQl7,Good Days,SZA,2020-12-25,1,65,https://i.scdn.co/image/ab67616d0000b2733097b1375ab17ae5bf302a0a,alternative rnb,r&b,r&b
0DMKZZanrzK36YjFyI5nfF,Krystal,Matt Maltese,2020-11-20,13,65,https://i.scdn.co/image/ab67616d0000b273f01251e6e914959ebbd88ae5,songs i crank my hog to,indie,indie
6FarB45iYtZTAuzzqGcAU3,Shelly,Shelly,2020-10-30,2,63,https://i.scdn.co/image/ab67616d0000b273e6489814285451edf0a73962,indie pop,pop,pop
1YTUy55SBqVmOTSJHJ8ken,Turn Back Time,Muscadine Bloodline,2020-07-10,4,60,https://i.scdn.co/image/ab67616d0000b273d872a441d7e306fd9b1b024c,country,country,country/folk
7vAcymF4feKxvqcUDzLQD2,F8,Five Finger Death Punch,2020-02-28,16,64,https://i.scdn.co/image/ab67616d0000b27368780bf3f5a4af94f2c953c6,metalcore,metal,metal
3ZuE680xhR1A4bCFGvL8mi,~how i'm feeling~,Lauv,2020-03-06,21,73,https://i.scdn.co/image/ab67616d0000b2732c0e1e9e1fd1e7b132da1606,pop,pop,pop
0cZAE6guibfcYmTZD7hiae,Artist 2.0,A Boogie Wit da Hoodie,2020-02-14,20,62,https://i.scdn.co/image/ab67616d0000b2731072a34d8c8d75e9b2545d8a,alternative rnb,r&b,r&b
2WADI6qysXnT8cpXKbH8nv,Color,Coyote Theory,2020-12-11,5,67,https://i.scdn.co/image/ab67616d0000b273d45404b4c5a5444cb06c9f7b,indie,indie,indie
6nbvMuxCMFnQLubcSd15Cu,Almost There,Jdot Breezy,2020-10-31,21,60,https://i.scdn.co/image/ab67616d0000b273565a5469224b077a2f6218d1,aggressive,r&b,r&b
623PL2MBg50Br5dLXC9E9e,BLAME IT ON BABY,DaBaby,2020-04-17,13,66,https://i.scdn.co/image/ab67616d0000b27320e08c8cc23f404d723b5647,hip-hop,hip hop,rap/hip hop
5gdoRB1AUsGnScCuZ8gmPp,Heartbreak Weather,Niall Horan,2020-03-13,14,68,https://i.scdn.co/image/ab67616d0000b2733d13e91ce05c4e9b3e7201b7,pop,pop,pop
4fszOxJ7RWHqPIXOrC2iKY,B4 The Storm (Expanded Edition),Internet Money,2020-08-28,17,63,https://i.scdn.co/image/ab67616d0000b273a64752f7639c1220d56ea129,rap,rap,rap/hip hop
64nbgEEIcY4g1ElVLONJ0w,Man On The Moon III: The Chosen,Kid Cudi,2020-12-11,18,63,https://i.scdn.co/image/ab67616d0000b2736ff25c2481eeaf6e7284d461,psychedelic,rock,rock
2jGU6wUOYlyscEVAh6dtg5,Tullahoma,Dustin Lynch,2020-01-17,11,60,https://i.scdn.co/image/ab67616d0000b27364d794492dd0ac2e023787a7,country,country,country/folk
0VV963BfZvQmjzZ14ai7Gu,Oh The Places You’ll Go,Doechii,2020-11-27,7,63,https://i.scdn.co/image/ab67616d0000b273ac790a9d33aec23a0200a575,rap,rap,rap/hip hop
4v0IxMbMN975IfxFHzgK9d,Artist 2.0 (Deluxe),A Boogie Wit da Hoodie,2020-06-19,29,63,https://i.scdn.co/image/ab67616d0000b2734ec868f10b6379bcb83e855a,rap,rap,rap/hip hop
6pZamSyMYxzfmSAUbnzKIf,Almost There,LUCKI,2020-05-29,12,60,https://i.scdn.co/image/ab67616d0000b273d403bb2f183dfd8f2bf32e82,depressive,electronic,electronic
4ZyeHIgdujClXSjC2cSqSb,After Hours (Deluxe),The Weeknd,2020-03-20,18,70,https://i.scdn.co/image/ab67616d0000b273b5097b81179824803664aaaf,synthpop,pop,pop
0fsUPGZdjtXb5F7KJ4FSzk,Long Story Short,VOILÀ,2020-05-22,8,65,https://i.scdn.co/image/ab67616d0000b273dd7bd7afe1756edff721d273,post-rock,rock,rock
2ogiazbrNEx0kQHGl5ZBTQ,WAP (feat. Megan Thee Stallion),Cardi B,2020-08-07,1,66,https://i.scdn.co/image/ab67616d0000b273c450c89d3eb750d3535b0a0c,sexy,pop,pop
63ButSDtUefzCmdE3AXdor,Give Me A Minute,Lizzy McAlpine,2020-08-13,13,62,https://i.scdn.co/image/ab67616d0000b2736c1ff9424f275a8af7c72551,indie pop,pop,pop
14YY4ksyKkVbBsZ5TJt0Zr,PTSD,G Herbo,2020-02-28,14,61,https://i.scdn.co/image/ab67616d0000b2733fd756c1de4d4e2bb0c2ba7c,drill,rap,rap/hip hop
4faPRidDvKRvHnWdvmvVHv,Code Red,Moneybagg Yo,2020-09-18,13,59,https://i.scdn.co/image/ab67616d0000b273b0c27c2c071c9dbef50ee8d9,rap,rap,rap/hip hop
4UmrKzDJX0agxs2VF9lkaF,Atrapado en un Sueño,Junior H,2020-03-27,7,68,https://i.scdn.co/image/ab67616d0000b2739c076fb69a52578d6441d57e,mexico,latin,latin
5a9E9jSsyMwqQ1keuz6G5Q,Honeymoon,Beach Bunny,2020-02-14,9,64,https://i.scdn.co/image/ab67616d0000b27318350a1dd3b708d94b1362a7,indie rock,rock,rock
5qkWpkGMULLVnSHb3Sej4X,ADHD,Joyner Lucas,2020-03-27,18,62,https://i.scdn.co/image/ab67616d0000b273e7e2dac6389a96d8086ae0fe,my scribbled,rap,rap/hip hop
7JtT7OyWM8BnIS5FXXPMKg,Emmanuel,Anuel AA,2020-05-29,22,72,https://i.scdn.co/image/ab67616d0000b2733cb695bfc1246bdf66161fce,reggaeton,reggae,reggae
4vAhQeeWkSjVn0p5GAaLBx,How Can You Mend A Broken Heart,Bee Gees,2020-12-11,25,68,https://i.scdn.co/image/ab67616d0000b273bdcea025a483b9642f17a9f8,bee gees,pop,pop
7w3dPme8pmDgsKWGkcOk5f,While The World Was Burning,SAINt JHN,2020-11-20,14,58,https://i.scdn.co/image/ab67616d0000b2738e51ad44471425be0ddcc6a0,hip-hop,hip hop,rap/hip hop
1HixYJpe6AJWGDpEbb7ZuE,The Way It Feels,Maddie & Tae,2020-04-10,15,60,https://i.scdn.co/image/ab67616d0000b2737191312904b909cf841fdfff,contemporary country,country,country/folk
6q9TTDlYw8iXwe56Pdaho5,Binaural Beats - Sleep (Delta Waves),Miracle Tones,2020-11-27,5,63,https://i.scdn.co/image/ab67616d0000b2730772bd661e9aab7eca2c7c87,ambient,relaxed,relaxed
6mhlquPOu46v4c7nXS35mX,"Still Flexin, Still Steppin",YoungBoy Never Broke Again,2020-02-21,14,60,https://i.scdn.co/image/ab67616d0000b2734a334652028d6ab93ed8346b,rap,rap,rap/hip hop
11sr6VmBTa9Tkzwte11LDZ,kelsea,Kelsea Ballerini,2020-03-20,13,60,https://i.scdn.co/image/ab67616d0000b2739b166795e8069959a5c2645b,country pop,pop,pop
7CUmEkXzsnL13LU8XQnlbC,FAMILY,DJ Scheme,2020-12-04,17,61,https://i.scdn.co/image/ab67616d0000b27362700bbd5fe234b42d40b63c,hip-hop,hip hop,rap/hip hop
4UNZOq7e8WjnfaYm2rkltE,- TRAGEDY +,$NOT,2020-03-06,12,61,https://i.scdn.co/image/ab67616d0000b2730566601aa12281a78204ffa7,nice,hip hop,rap/hip hop
5sEpXan86hEcM8eZSAoWhw,Platonicos,Jay Wheeler,2020-06-12,12,71,https://i.scdn.co/image/ab67616d0000b273509c45194c1ef6c1cb509e5d,seen live,latin,latin
69iuPQsXel3luOSDNF0q2Q,ENOC,Ozuna,2020-09-04,20,72,https://i.scdn.co/image/ab67616d0000b273b1717c201d31ad8e43dedc55,reggaeton,reggae,reggae
0qGdc7fNq9RNIPEzZufa43,Laugh Now Cry Later (feat. Lil Durk),Drake,2020-08-14,1,65,https://i.scdn.co/image/ab67616d0000b27352c75ed37313b889447011ef,Hip-Hop,hip hop,rap/hip hop
2kZyqn4Cmr78D74K9TcO4K,THE ANXIETY,THE ANXIETY,2020-03-13,10,63,https://i.scdn.co/image/ab67616d0000b273024ea7e883a713a3ad552a71,rock,rock,rock
7KVFm4XMDDUZy9XgGdWuHv,Run To The Father,Cody Carnes,2020-03-13,10,60,https://i.scdn.co/image/ab67616d0000b273b0695bbadf9b478066b4f9c6,pop rock,pop,pop
7eJt0QB6bN6JiqoBTVO7KS,Time Served (Deluxe),Moneybagg Yo,2020-05-15,22,59,https://i.scdn.co/image/ab67616d0000b273f48dbd903d807f4c75b596cf,rap,rap,rap/hip hop
3MKvhQoFSrR2PrxXXBHe9B,Music To Be Murdered By - Side B (Deluxe Edition),Eminem,2020-12-18,36,65,https://i.scdn.co/image/ab67616d0000b273b84b0516d901f95461bb5165,rap,rap,rap/hip hop
1Ckbuzoh1dYKFnpNYmVEof,A Collection of Fleeting Moments and Daydreams,Orion Sun,2020-01-06,10,61,https://i.scdn.co/image/ab67616d0000b273ee0ec368f9b61f602365d864,alternative rnb,r&b,r&b
6AwNJANbo1BQXGkykC25RN,Chandelier,Will Paquin,2020-09-25,1,63,https://i.scdn.co/image/ab67616d0000b2734ae22ccf1ee264de7d464978,indietronica,indie,indie
33lOYXjswrDuzTqTNJYSWy,The Voice,Lil Durk,2020-12-24,16,62,https://i.scdn.co/image/ab67616d0000b273317f63dd5214d9a5d2cb7c71,rap,rap,rap/hip hop
3jCcsG6jkQTnUJyCACAg0r,Freak,Doja Cat,2020-08-07,1,64,https://i.scdn.co/image/ab67616d0000b27363a175ab64de0b0ada98700e,rnb,r&b,r&b
6Wq84YPRzpAIY8CEeluUlv,Time Served,Moneybagg Yo,2020-01-10,15,59,https://i.scdn.co/image/ab67616d0000b273e48872ea797d4e20d2775f51,rap,rap,rap/hip hop
1OB7Vix9Iv9RwB25cHbXTE,"Happy, Happy, Happy!",Super Simple Songs,2020-09-18,10,63,https://i.scdn.co/image/ab67616d0000b2739ba9c37d78b86a7666ecc62c,kids,kids,kids
210jZAFGgxCqc0GNEKL5Fz,SWAMP,Lil Darkie,2020-12-25,22,60,https://i.scdn.co/image/ab67616d0000b273da645c4281d0c5617f733678,sludge metal,metal,metal
4WE4KsdoZbISWStEzfcxvH,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,2020-03-13,1,62,https://i.scdn.co/image/ab67616d0000b273b458693b51ec72c6a1e9c8e4,rap,rap,rap/hip hop
0PZ7lAru5FDFHuirTkWe9Z,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],Taylor Swift,2020-11-25,34,64,https://i.scdn.co/image/ab67616d0000b273045514e3ed4e1767a7c3ece5,indie folk,indie,indie
0VEFy5MsBiq0u2lWL0OwOd,Ohms,Deftones,2020-09-25,10,61,https://i.scdn.co/image/ab67616d0000b27366c9f5d6f13bfc9abedc1056,nu metal,metal,metal
4Y5lQYgpDrkyru90jltD5a,B4 The Storm,Internet Money,2020-08-28,17,66,https://i.scdn.co/image/ab67616d0000b273c4adc981dc6656e52c916088,rap,rap,rap/hip hop
51J0jGO3pUZGe3g2XS8zEh,Lullaby at the Movies - Lullaby Renditions of the Greatest Movie Musicals - Featuring Lullabies of all your Disney Favorites ! ( Best of ),Sleepyheadz,2020-03-11,26,65,https://i.scdn.co/image/ab67616d0000b273446e525ce55f626b91cd86af,kids,kids,kids
0eG8Pkyoc91BZ7s7bsBtNi,Frère Jacques,Adelmar Borrego,2020-01-31,3,65,https://i.scdn.co/image/ab67616d0000b2730c9ef77b37c210ab8ba448ae,kids,kids,kids
5OVxLrOoXXD2HSKkQNqhQW,Songs to Break Up To,Wild Rivers,2020-05-01,6,62,https://i.scdn.co/image/ab67616d0000b273b81e9c59c2ccdf2df994611e,folk,folk,country/folk
25gJpQKgXxT5CrMitr0DQO,On Me,Lil Baby,2020-12-04,1,61,https://i.scdn.co/image/ab67616d0000b2738de3ce24866dcc8ffddbebac,rap,rap,rap/hip hop
7KHTE99FaDr8r7V8BZG7WN,For Abby,JAWNY,2020-10-27,10,67,https://i.scdn.co/image/ab67616d0000b273bf076bd9b8ad8facbb19f473,indie,indie,indie
44gX26I9jSjyy1KXAgquPc,Carly Pearce,Carly Pearce,2020-02-14,13,59,https://i.scdn.co/image/ab67616d0000b2736d66467f90a58d06c5bf70e1,country,country,country/folk
6DWLIzvmiLPAuDWYZqrLQo,GO LIVE,Stray Kids,2020-06-17,14,68,https://i.scdn.co/image/ab67616d0000b273fad8c4176e8df7173479f959,kpop,pop,pop
21XQQZZq1cO45mJ2U3vVdp,Sundowning (Deluxe),Sleep Token,2020-06-20,16,61,https://i.scdn.co/image/ab67616d0000b273dc830e56d159ac4374065749,progressive metal,metal,metal
3SDU0tsnoMO841qeOHlP8B,"Omori (Original Game Soundtrack), Pt.1",Omori,2020-12-25,69,63,https://i.scdn.co/image/ab67616d0000b2735613cb3b9af98d4b55d7b881,video game music,kids,kids
74CA8KMf2pVVGl7FBxexQ1,Mi Mexico Querido,Mi Banda El Mexicano,2020-04-17,15,66,https://i.scdn.co/image/ab67616d0000b2738e5b893e86d4d5014b7328aa,ramito de violeta,latin,latin
1S6sk9yusYQoadSAbx3ZB8,Cuttin' Grass - Vol. 1 (Butcher Shoppe Sessions),Sturgill Simpson,2020-10-16,20,58,https://i.scdn.co/image/ab67616d0000b273d26b2f801751732d0ff2e168,country,country,country/folk
15rah8uTv13tEhScI9Nv8z,No Ceilings,Lil Wayne,2020-08-28,12,57,https://i.scdn.co/image/ab67616d0000b2730ecc76569dda9830ac05be7e,rap,rap,rap/hip hop
1hlapolkCnQLMgKcKNVCuc,Manic,Halsey,2020-01-17,27,62,https://i.scdn.co/image/ab67616d0000b273309b0cb81728d42a6dfb2b81,pop,pop,pop
30IYyCP3Ptfat4hO5alq7b,Finding God Before God Finds Me (Deluxe),Bad Omens,2020-01-17,13,62,https://i.scdn.co/image/ab67616d0000b27394142b2bc30da66a2d381fc8,metalcore,metal,metal
7lhFsAaVCFaYbkNvBMw5Zf,D-2,Agust D,2020-05-22,10,70,https://i.scdn.co/image/ab67616d0000b27353bfecd78b83e97c4f0794e4,rap,rap,rap/hip hop
6HpMdN52TfJAwVbmkrFeBN,Made In Lagos,Wizkid,2020-10-29,14,68,https://i.scdn.co/image/ab67616d0000b27390e89e3afc4441bf36720a73,afrobeat,r&b,r&b
7HlxxaJOHK0ArY4Ae4Qfc7,Apolonio,Omar Apollo,2020-10-16,9,60,https://i.scdn.co/image/ab67616d0000b2733798d47f369cbeb130772c25,alternative rnb,r&b,r&b
2XEgoiYtf35w31ZZm3isN0,Ferric Oxide (Demos 1997 - 2001),Panchiko,2020-07-25,18,60,https://i.scdn.co/image/ab67616d0000b273c43ee2c59d5d6b0d4b3a2075,indie,indie,indie
4poiLouVkpqxMb6Kx3oyPp,Kut Da Fan On,Hotboii,2020-05-22,17,59,https://i.scdn.co/image/ab67616d0000b2733c806f4f361895bff2ff4bbf,florida,hip hop,rap/hip hop
49FIsErcdC5rfTFhRpPZ7P,"Ho, why is you here ?",Flo Milli,2020-07-24,12,59,https://i.scdn.co/image/ab67616d0000b2733ae4c6b039dd0433a53631bb,hip-hop,hip hop,rap/hip hop
2a1AHCq835BXUcX1aTTWqQ,Certified Hitmaker,Lil Mosey,2020-02-06,15,63,https://i.scdn.co/image/ab67616d0000b2730824105a6282782aaabb0584,cloud rap,rap,rap/hip hop
2IzUZlhtBvPQYs74KeG6fb,Mordechai,Khruangbin,2020-06-26,10,63,https://i.scdn.co/image/ab67616d0000b273d0eca87ea7f362cf1b8fa19a,funk,funk,soul/jazz
2pVCexIJwUK0Mg9cFtDhxr,The Way It Ends,Currents,2020-06-05,11,61,https://i.scdn.co/image/ab67616d0000b273111a4efc860777cce697098b,progressive metalcore,metal,metal
0MzU9pXhacv2QkVjAhDVtd,Hijos Del Sol,Hermanos Gutiérrez,2020-09-25,10,64,https://i.scdn.co/image/ab67616d0000b2738d1bb3f584ee0e57ddebe310,mexico,latin,latin
2NEpp4wrvFoeL3isMKpyXr,Brown Sleep Noise,Sleep Miracle,2020-12-16,4,62,https://i.scdn.co/image/ab67616d0000b273e876fddcc7bfc02b9aa5a36c,Sleep,relaxed,relaxed
7fZKtzZAsfH0kzeTivu5TG,Slime & B,Chris Brown,2020-05-08,13,65,https://i.scdn.co/image/ab67616d0000b27363e0ddbb488d0eeec0e738fc,hip-hop,hip hop,rap/hip hop
3rxj1eHjamXQyJHLVPOpHm,Julie and the Phantoms: Season 1 (From the Netflix Original Series),Julie and the Phantoms Cast,2020-09-10,15,64,https://i.scdn.co/image/ab67616d0000b273b51d34b240a45a9223f7291b,pop,pop,pop
6DOZI2LfBRYHRhZV21LrOu,Eenie Meenie EP,Sean Kingston,2020-02-28,3,57,https://i.scdn.co/image/ab67616d0000b273ca8d656fa57db4cce117f53b,rnb,r&b,r&b
4fTl2mfUnklRLFpU0yubXU,100 Baby Lullabies : Bedtime Lullaby Music : The Very Best Sleep Songs & Piano Nursery Rhymes for Babies & Children,Sleepyheadz,2020-03-27,100,64,https://i.scdn.co/image/ab67616d0000b273a7d03c749c5e8e274b7cae82,kids,kids,kids
6lJqLqRmWGmsw8aLEoSlZ9,One and Only,Sheff G,2020-05-15,12,61,https://i.scdn.co/image/ab67616d0000b273ad8cc1fba73c2360ba0ff182,king billionheir,r&b,r&b
0D7yJonn41qsrIQ7YdWk2z,Nicotine,Trevor Daniel,2020-03-26,10,66,https://i.scdn.co/image/ab67616d0000b2734dbf782532ca5d09012dc2d5,pop,pop,pop
6xS6mQz1fQZ6eZE654J15I,Por Primera Vez,Camilo,2020-04-17,10,72,https://i.scdn.co/image/ab67616d0000b273b4da01f3f98d18af9432e3dd,latin,latin,latin
6QIWJVJPPgAA5c4aIb1zCA,SKZ2020,Stray Kids,2020-03-18,24,67,https://i.scdn.co/image/ab67616d0000b2739f560e8c1cda870ef4eadb43,k-pop,k-pop,k-pop
2Eh8MVthc1OiqAQOgQClVl,MOOD,Mild Minds,2020-03-13,9,63,https://i.scdn.co/image/ab67616d0000b273946d7a6bceef77dce9cc0516,electronic,electronic,electronic
3raeLaYMyhfb67HgnnNrsg,Epidemic (Deluxe),Money Man,2020-08-21,20,60,https://i.scdn.co/image/ab67616d0000b273d9cbe9b9bec4732330a17c7e,rap,rap,rap/hip hop
6Lo6ylJg4qbFfxicPEOzMI,Suga,Megan Thee Stallion,2020-03-06,9,60,https://i.scdn.co/image/ab67616d0000b27320fbc17fcb9376bc76a1b510,trap,rap,rap/hip hop
5JOdyeaF4D52A5feHOMN7p,III,49 Winchester,2020-10-02,10,57,https://i.scdn.co/image/ab67616d0000b27385c7cfedf5d14dda7ef23257,usa,country,country/folk
0t7ccDIa3CbqzFrL9rOpaw,Here And Now,Kenny Chesney,2020-05-01,12,57,https://i.scdn.co/image/ab67616d0000b273bbe08f107e81819abf0445a1,country,country,country/folk
1HmWQo43Gt8BR2dylfv3o4,Ugly is Beautiful,Oliver Tree,2020-07-17,14,62,https://i.scdn.co/image/ab67616d0000b273bf5af474b6ed745faf53f508,indie,indie,indie
3sZV33Gfqx8tZmAwRBtpCs,ZOMBIES 2 (Original TV Movie Soundtrack),ZOMBIES – Cast,2020-02-14,10,61,https://i.scdn.co/image/ab67616d0000b273e6b4c93ab69449740cc2ded3,Soundtrack,kids,kids
4C4pswO5xUzT3S2pN94LNk,4K,El Alfa,2020-03-12,1,65,https://i.scdn.co/image/ab67616d0000b27334f87322d0e0b663ac8cb6d7,chickencore,latin,latin
3ft78ZmPZcpVxpgzHTqcNZ,Prom Night,Riovaz,2020-04-01,1,59,https://i.scdn.co/image/ab67616d0000b2736ef8aaebded812af62a95ffb,hyperpop,pop,pop
5n08iLe0rtrvQ3wg3UhWN3,THE PLAYA$ MANUAL,Ramirez,2020-05-08,15,58,https://i.scdn.co/image/ab67616d0000b273bbaab374ff74742d535a1352,rock,rock,rock
43dl8hP5uNN9s6YeeJA5fv,DÁKITI,Bad Bunny,2020-10-30,1,68,https://i.scdn.co/image/ab67616d0000b27334c8199b0b3b3fb42b8a98a8,Reggaeton,reggae,reggae
4WkiqAKSiWoP4dMWP7ejt9,Revival's In The Air (Live),Bethel Music,2020-05-29,17,59,https://i.scdn.co/image/ab67616d0000b273dae849c9c1174ca8d2c8af3d,worship,religious,religious
5S36YlqZz1FP7PYCgZG5pq,"Maverick City Music, Vol. 3: Pt. 1",Maverick City Music,2020-04-17,11,61,https://i.scdn.co/image/ab67616d0000b2732c5dab918b2349ab0baeb015,gospel,religious,religious
5jjl3mKX0J4LzEbzonXN7m,Way Maker,Leeland,2020-02-14,1,61,https://i.scdn.co/image/ab67616d0000b273ecdc5bb2bbf1eadd4b4b410b,musiclist,religious,religious
1S0yIZRDiFmqCQyTIEV175,Studying Abroad: Extended Stay,Masego,2020-11-13,11,64,https://i.scdn.co/image/ab67616d0000b273472da7a855e1446b36bcb83b,jazz,jazz,soul/jazz
4pmyFpGicLLIgNPc1TQXKc,Boss Bitch,Doja Cat,2020-01-23,1,66,https://i.scdn.co/image/ab67616d0000b27310356a0e81371e6644cb1371,pop,pop,pop
7haP1A1a1ssJKXBKskVLvG,El Androide,El Alfa,2020-05-15,20,66,https://i.scdn.co/image/ab67616d0000b27340fea1a570f5ee33aa43b757,corona,latin,latin
3SzqS1H5dj8f450YhV9YbP,These Two Windows,Alec Benjamin,2020-05-29,10,62,https://i.scdn.co/image/ab67616d0000b273ee0232b590932e81529781e1,pop,pop,pop
1kwAv74rVTTGMpawGsXtiE,"Wake Up, Sunshine",All Time Low,2020-04-03,15,60,https://i.scdn.co/image/ab67616d0000b27328c24b54e9149cab239ac1cd,digital tendencies,pop,pop
3MZ9DaqqNeedTrOsfYH93Q,I'm Gone,iann dior,2020-06-12,9,60,https://i.scdn.co/image/ab67616d0000b273a5dcf4b4f2f09965643851d8,pop,pop,pop
54vGSK50oe08qxz2xXECEC,10 Hours of Continuous Rain Sounds for Sleeping,White Noise Radiance,2021-01-22,100,89,https://i.scdn.co/image/ab67616d0000b273f8e1043df4c08b991aaec9cf,Sleep,relaxed,relaxed
6JlCkqkqobGirPsaleJpFr,Dangerous: The Double Album,Morgan Wallen,2021-01-08,30,83,https://i.scdn.co/image/ab67616d0000b2737d6813fd233f3bc4977cceca,country pop,pop,pop
6s84u2TUpR3wdUv4NgKA2j,SOUR,Olivia Rodrigo,2021-05-21,11,89,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,pop,pop,pop
3SpBlxme9WbeQdI9kx7KAV,Certified Lover Boy,Drake,2021-09-03,21,82,https://i.scdn.co/image/ab67616d0000b273cd945b4e3de57edd28481a3f,drake,rap,rap/hip hop
21fAzUzwhkiSEHCzhtSC2x,No Vacancy,Treaty Oak Revival,2021-01-29,11,77,https://i.scdn.co/image/ab67616d0000b273c9821c79b260d77f2a55f7d7,country,country,country/folk
0JGOiO34nwfUdDrD612dOp,Happier Than Ever,Billie Eilish,2021-07-30,16,84,https://i.scdn.co/image/ab67616d0000b2732a038d3bf875d23e4aeaa84e,bossa nova,indie,indie
6kZ42qRrzov54LcAk4onW9,Red (Taylor's Version),Taylor Swift,2021-11-12,30,82,https://i.scdn.co/image/ab67616d0000b273318443aab3531a0558e79a4d,pop,pop,pop
1nAQbHeOWTfQzbOoFrvndW,Planet Her,Doja Cat,2021-06-25,14,83,https://i.scdn.co/image/ab67616d0000b273be841ba4bc24340152e3a79a,pop rap,pop,pop
3r46DPIQeBQbjvjjV5mXGg,The Melodic Blue,Baby Keem,2021-09-10,16,77,https://i.scdn.co/image/ab67616d0000b2731bfa23b13d0504fb90c37b39,baby keem,rap,rap/hip hop
5Gm2XKBgnlzd6qTi7LE1z2,Alone At Prom,Tory Lanez,2021-12-10,11,78,https://i.scdn.co/image/ab67616d0000b2730c5f23cbf0b1ab7e37d0dc67,synthwave,electronic,electronic
4hDok0OAJd57SGIT8xuWJH,Fearless (Taylor's Version),Taylor Swift,2021-04-09,26,81,https://i.scdn.co/image/ab67616d0000b273a48964b5d9a3d6968ae3e0de,fearless,country,country/folk
2Nt6MDJXfoxQ22tIQgWXIh,VICE VERSA,Rauw Alejandro,2021-12-10,14,82,https://i.scdn.co/image/ab67616d0000b273d9525f27b0a9e25b1fa21230,reggaeton,reggae,reggae
45ba6QAtNrdv6Ke4MFOKk9,CALL ME IF YOU GET LOST,"Tyler, The Creator",2021-06-25,16,75,https://i.scdn.co/image/ab67616d0000b273696b4e67423edd64784bfbb4,hip-hop,hip hop,rap/hip hop
65YAjLCn7Jp33nJpOxIPMe,to hell with it,PinkPantheress,2021-10-15,10,76,https://i.scdn.co/image/ab67616d0000b27312c2eefb1d28509c632d915d,2-step,pop,pop
5TkaDC4mYSLBvdG6UrIB0v,CINEMA,The Marías,2021-06-25,13,75,https://i.scdn.co/image/ab67616d0000b273ec93734d42345154b422c8d5,dream pop,pop,pop
576UTio7xgY7YUxrHMzxeI,F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,35,77,https://i.scdn.co/image/ab67616d0000b273b4d59e6fa7e5e7cbc57ac33a,emo rap,rap,rap/hip hop
19xQ3Y3XrQz88UeM1lfe1d,528 Hz Positive Transformation,Spiritual Frequencies,2021-10-01,25,75,https://i.scdn.co/image/ab67616d0000b273247fccfcd4e0d90cfd161a77,relaxed,relaxed,relaxed
4SD2UxRO9OgeSCQK0PN7cC,This Place Will Become Your Tomb,Sleep Token,2021-09-24,12,73,https://i.scdn.co/image/ab67616d0000b27336afd3d53b6dcc59f3563cf9,progressive metal,metal,metal
25L8ck3KGcmCo3901ztPzR,Encanto (Original Motion Picture Soundtrack),Lin-Manuel Miranda,2021-11-19,44,73,https://i.scdn.co/image/ab67616d0000b273e1ac646ed6f25125e2a77229,soundtrack,kids,kids
5dGWwsZ9iB2Xc3UKR0gif2,Justice,Justin Bieber,2021-03-19,16,80,https://i.scdn.co/image/ab67616d0000b273e6f407c7f3a0ec98845e4431,my top songs,pop,pop
2HOETaIk01hB0glxrTVk39,Dreams & Calmness,X.L.T,2021-08-16,2,74,https://i.scdn.co/image/ab67616d0000b273d4a4c9d1667d1d514d217677,rain,relaxed,relaxed
6zp8MKrhIwSdZojADmIDim,Sailing Soul(s),Jhené Aiko,2021-03-19,16,70,https://i.scdn.co/image/ab67616d0000b273832acae590753bd6e2c42b7f,love at first listen,r&b,r&b
4yeyKUHbsCyfW4sLM8zFlV,Thunderstorm Sounds for Sleep,Pure Relaxing Vibes,2021-04-28,8,72,https://i.scdn.co/image/ab67616d0000b2732c85d86143435c8b8cf5060b,nature sounds,relaxed,relaxed
